,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,death_rate,injury_rate
156382,MAR,Africa,Morocco,2020-10-20,179003.0,3254.0,3151.0,3027.0,51.0,48.857,4778.769,86.871,84.121,80.811,1.362,1.304,1.12,,,,,,,,,3084528.0,23309.0,83.193,0.629,23217.0,0.626,0.1357,7.4,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016910331111769077,0.0047787686125913475
156383,MAR,Africa,Morocco,2020-10-21,182580.0,3577.0,3178.143,3079.0,52.0,50.429,4874.262,95.494,84.846,82.199,1.388,1.346,1.12,,,,,,,,,3107430.0,22902.0,83.811,0.618,22996.0,0.62,0.1382,7.2,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016863840508270347,0.004874262293296359
156384,MAR,Africa,Morocco,2020-10-22,186731.0,4151.0,3297.286,3132.0,53.0,51.429,4985.08,110.818,88.026,83.614,1.415,1.373,1.12,,,,,,,,,3130766.0,23336.0,84.441,0.629,22983.0,0.62,0.1435,7.0,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01677279080602578,0.00498507981317517
156385,MAR,Africa,Morocco,2020-10-23,190416.0,3685.0,3324.0,3205.0,73.0,55.286,5083.457,98.377,88.739,85.563,1.949,1.476,1.12,,,,,,,,,3153471.0,22705.0,85.053,0.612,22855.0,0.616,0.1454,6.9,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016831568775733132,0.005083456724944242
156386,MAR,Africa,Morocco,2020-10-24,194461.0,4045.0,3364.286,3255.0,50.0,53.857,5191.444,107.988,89.815,86.897,1.335,1.438,1.11,,,,,,,,,3176249.0,22778.0,85.667,0.614,22680.0,0.612,0.1483,6.7,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01673857482991448,0.0051914444069268454
156387,MAR,Africa,Morocco,2020-10-25,197481.0,3020.0,3407.0,3301.0,46.0,53.286,5272.068,80.624,90.955,88.125,1.228,1.423,1.11,,,,,,,,,3197617.0,21368.0,86.244,0.576,22491.0,0.607,0.1515,6.6,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016715532127141344,0.0052720680903848086
156388,MAR,Africa,Morocco,2020-10-26,199745.0,2264.0,3428.0,3373.0,72.0,56.714,5332.509,60.441,91.516,90.048,1.922,1.514,1.11,,,,,,,,,3217978.0,20361.0,86.793,0.549,22394.0,0.604,0.1531,6.5,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016886530326165862,0.005332509156394355
156389,MAR,Africa,Morocco,2020-10-27,203733.0,3988.0,3532.857,3445.0,72.0,59.714,5438.975,106.466,94.315,91.97,1.922,1.594,1.11,,,,,,,,,3240758.0,22780.0,87.407,0.614,22319.0,0.602,0.1583,6.3,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01690938630462419,0.00543897513309315
156390,MAR,Africa,Morocco,2020-10-28,207718.0,3985.0,3591.143,3506.0,61.0,61.0,5545.361,106.386,95.871,93.598,1.628,1.628,1.1,,,,,,,,,3262844.0,22086.0,88.003,0.596,22202.0,0.599,0.1617,6.2,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01687865278887723,0.005545361020040164
156391,MAR,Africa,Morocco,2020-10-29,212038.0,4320.0,3615.286,3572.0,66.0,62.857,5660.69,115.329,96.516,95.36,1.762,1.678,1.1,,,,,,,,,3285045.0,22201.0,88.602,0.599,22040.0,0.594,0.164,6.1,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016846037031098198,0.005660690262602549
156392,MAR,Africa,Morocco,2020-10-30,215294.0,3256.0,3554.0,3625.0,53.0,60.0,5747.614,86.924,94.88,96.775,1.415,1.602,1.09,,,,,,,,,3305323.0,20278.0,89.149,0.547,21693.0,0.585,0.1638,6.1,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016837440894776446,0.005747614339867162
156393,MAR,Africa,Morocco,2020-10-31,219084.0,3790.0,3517.571,3695.0,70.0,62.857,5848.794,101.18,93.907,98.644,1.869,1.678,1.11,,,,,,,,,3326650.0,21327.0,89.724,0.575,21486.0,0.58,0.1637,6.1,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016865677091891695,0.005848794392948514
156394,MAR,Africa,Morocco,2020-11-01,222544.0,3460.0,3580.429,3762.0,67.0,65.857,5941.165,92.37,95.585,100.433,1.789,1.758,1.13,,,,,,,,,3347872.0,21222.0,90.296,0.572,21465.0,0.579,0.1668,6.0,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016904522251779422,0.005941164573334128
156395,MAR,Africa,Morocco,2020-11-02,225070.0,2526.0,3617.857,3826.0,64.0,64.714,6008.6,67.436,96.584,102.141,1.709,1.728,1.16,,,,,,,,,3367671.0,19799.0,90.83,0.534,21385.0,0.577,0.1692,5.9,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016999155818189896,0.006008600144332412
156396,MAR,Africa,Morocco,2020-11-03,229565.0,4495.0,3690.286,3900.0,74.0,65.0,6128.601,120.001,98.518,104.117,1.976,1.735,1.19,,,,,,,,,3388542.0,20871.0,91.393,0.563,21112.0,0.569,0.1748,5.7,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016988652451375427,0.00612860128908193
156397,MAR,Africa,Morocco,2020-11-04,235310.0,5745.0,3941.714,3982.0,82.0,68.0,6281.973,153.372,105.23,106.306,2.189,1.815,1.21,,,,,,,,,3410053.0,21511.0,91.973,0.58,21030.0,0.567,0.1874,5.3,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016922357740852493,0.006281973163739547
156398,MAR,Africa,Morocco,2020-11-05,240951.0,5641.0,4130.429,4059.0,77.0,69.571,6432.569,150.595,110.268,108.361,2.056,1.857,1.21,,,,,,,,,3430860.0,20807.0,92.534,0.561,20831.0,0.562,0.1983,5.0,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016845748720694248,0.006432568593668809
156399,MAR,Africa,Morocco,2020-11-06,246349.0,5398.0,4436.429,4127.0,68.0,71.714,6576.677,144.108,118.437,110.177,1.815,1.915,1.2,,,,,,,,,3451451.0,20591.0,93.09,0.555,20875.0,0.563,0.2125,4.7,people tested,,,,,,,,,,,,,,62.96,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016752655785085387,0.006576676753703938
156400,MAR,Africa,Morocco,2020-11-07,252185.0,5836.0,4728.714,4197.0,70.0,71.714,6732.478,155.801,126.241,112.046,1.869,1.915,1.19,,,,,,,,,3471444.0,19993.0,93.629,0.539,20685.0,0.558,0.2286,4.4,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01664254416400658,0.0067324780174988635
156401,MAR,Africa,Morocco,2020-11-08,256781.0,4596.0,4891.0,4272.0,75.0,72.857,6855.176,122.697,130.573,114.048,2.002,1.945,1.17,,,,,,,,,3491314.0,19870.0,94.165,0.536,20492.0,0.553,0.2387,4.2,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016636744930504984,0.006855175517224956
156402,MAR,Africa,Morocco,2020-11-09,259951.0,3170.0,4983.0,4356.0,84.0,75.714,6939.804,84.628,133.029,116.29,2.243,2.021,1.15,,,,,,,,,3510417.0,19103.0,94.68,0.515,20392.0,0.55,0.2444,4.1,people tested,,,,,,,,,,,,,,68.52,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016757004204638565,0.006939803688271891
156403,MAR,Africa,Morocco,2020-11-10,265165.0,5214.0,5085.714,4425.0,69.0,75.0,7079.0,139.196,135.771,118.132,1.842,2.002,1.13,,,,,,,,,3531400.0,20983.0,95.246,0.566,20408.0,0.55,0.2492,4.0,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016687722738672146,0.007078999676864548
156404,MAR,Africa,Morocco,2020-11-11,270626.0,5461.0,5045.143,4506.0,81.0,74.857,7224.79,145.79,134.688,120.295,2.162,1.998,1.12,,,,,,,,,3553127.0,21727.0,95.832,0.586,20439.0,0.551,0.2468,4.1,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016650284895021173,0.007224789721687045
156405,MAR,Africa,Morocco,2020-11-12,276821.0,6195.0,5124.286,4570.0,64.0,73.0,7390.175,165.385,136.801,122.003,1.709,1.949,1.11,,,,,,,,,3576692.0,23565.0,96.468,0.636,20833.0,0.562,0.246,4.1,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016508863128158628,0.0073901750591115764
156406,MAR,Africa,Morocco,2020-11-13,282336.0,5515.0,5141.0,4631.0,61.0,72.0,7537.407,147.232,137.247,123.632,1.628,1.922,1.09,,,,,,,,,3600396.0,23704.0,97.107,0.639,21278.0,0.574,0.2416,4.1,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016402442479882127,0.007537406719466102
156407,MAR,Africa,Morocco,2020-11-14,288211.0,5875.0,5146.571,4697.0,66.0,71.429,7694.249,156.842,137.396,125.394,1.762,1.907,1.07,,,,,,,,,3623519.0,23123.0,97.731,0.624,21725.0,0.586,0.2369,4.2,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016297087897408497,0.007694249150034161
156408,MAR,Africa,Morocco,2020-11-15,293177.0,4966.0,5199.429,4779.0,82.0,72.429,7826.824,132.575,138.807,127.583,2.189,1.934,1.05,,,,,,,,,3646330.0,22811.0,98.346,0.615,22145.0,0.597,0.2348,4.3,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016300733004294334,0.007826824385813051
156409,MAR,Africa,Morocco,2020-11-16,296189.0,3012.0,5176.857,4850.0,71.0,70.571,7907.234,80.41,138.204,129.478,1.895,1.884,1.03,,,,,,,,,3664662.0,18332.0,98.84,0.494,22035.0,0.594,0.2349,4.3,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01637467968087944,0.007907234496599603
156410,MAR,Africa,Morocco,2020-11-17,301604.0,5415.0,5205.571,4932.0,82.0,72.429,8051.796,144.562,138.971,131.668,2.189,1.934,1.0,,,,,,,,,3688225.0,23563.0,99.476,0.636,22404.0,0.604,0.2324,4.3,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016352568268325353,0.008051796498561482
156411,MAR,Africa,Morocco,2020-11-18,306995.0,5391.0,5195.571,5013.0,81.0,72.429,8195.718,143.921,138.704,133.83,2.162,1.934,0.98,,,,,,,,,3711044.0,22819.0,100.091,0.615,22560.0,0.608,0.2303,4.3,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.0163292561768107,0.008195717782509125
156412,MAR,Africa,Morocco,2020-11-19,311554.0,4559.0,4961.857,5090.0,77.0,74.286,8317.428,121.71,132.465,135.886,2.056,1.983,0.95,,,,,,,,,3733534.0,22490.0,100.698,0.607,22406.0,0.604,0.2215,4.5,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016337456749070788,0.008317427508629937
156413,MAR,Africa,Morocco,2020-11-20,316260.0,4706.0,4846.286,5182.0,92.0,78.714,8443.062,125.634,129.379,138.342,2.456,2.101,0.94,,,,,,,,,3753724.0,20190.0,101.242,0.545,21904.0,0.591,0.2213,4.5,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01638525264023272,0.008443061632587944
156414,MAR,Africa,Morocco,2020-11-21,320962.0,4702.0,4678.714,5256.0,74.0,79.857,8568.589,125.527,124.906,140.317,1.976,2.132,0.94,,,,,,,,,3776678.0,22954.0,101.862,0.619,21880.0,0.59,0.2138,4.7,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01637577034041413,0.008568588970210242
156415,MAR,Africa,Morocco,2020-11-22,324941.0,3979.0,4537.714,5316.0,60.0,76.714,8674.815,106.226,121.141,141.919,1.602,2.048,0.93,,,,,,,,,3796876.0,20198.0,102.406,0.545,21507.0,0.58,0.211,4.7,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016359893026734084,0.0086748146776537
156416,MAR,Africa,Morocco,2020-11-23,327528.0,2587.0,4477.0,5396.0,80.0,78.0,8743.879,69.064,119.521,144.055,2.136,2.082,0.93,,,,,,,,,3814442.0,17566.0,102.88,0.474,21397.0,0.577,0.2092,4.8,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.0164749273344569,0.008743878740271499
156417,MAR,Africa,Morocco,2020-11-24,331527.0,3999.0,4274.714,5469.0,73.0,76.714,8850.638,106.76,114.12,146.004,1.949,2.048,0.92,,,,,,,,,3833549.0,19107.0,103.395,0.515,20761.0,0.56,0.2059,4.9,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016496393958863077,0.008850638379393483
156418,MAR,Africa,Morocco,2020-11-25,336506.0,4979.0,4215.857,5539.0,70.0,75.143,8983.561,132.922,112.549,147.872,1.869,2.006,0.92,,,,,,,,,3854502.0,20953.0,103.961,0.565,20494.0,0.553,0.2057,4.9,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01646033057360047,0.008983560670763417
156419,MAR,Africa,Morocco,2020-11-26,340684.0,4178.0,4161.429,5619.0,80.0,75.571,9095.099,111.538,111.096,150.008,2.136,2.017,0.92,,,,,,,,,3875930.0,21428.0,104.538,0.578,20342.0,0.549,0.2046,4.9,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01649328996959059,0.009095098998408243
156420,MAR,Africa,Morocco,2020-11-27,345276.0,4592.0,4145.143,5689.0,70.0,72.429,9217.69,122.591,110.661,151.877,1.869,1.934,0.92,,,,,,,,,3897947.0,22017.0,105.132,0.594,20603.0,0.556,0.2012,5.0,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016476673733476988,0.00921768971179863
156421,MAR,Africa,Morocco,2020-11-28,349688.0,4412.0,4103.714,5739.0,50.0,69.0,9335.475,117.785,109.555,153.212,1.335,1.842,0.93,,,,,,,,,3920170.0,22223.0,105.732,0.599,20499.0,0.553,0.2002,5.0,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016411772780307015,0.009335475040082251
156422,MAR,Africa,Morocco,2020-11-29,353803.0,4115.0,4123.143,5789.0,50.0,67.571,9445.331,109.856,110.074,154.547,1.335,1.804,0.93,,,,,,,,,3939350.0,19180.0,106.249,0.517,20353.0,0.549,0.2026,4.9,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016362212869873913,0.009445331482939709
156423,MAR,Africa,Morocco,2020-11-30,356336.0,2533.0,4115.429,5846.0,57.0,64.286,9512.954,67.622,109.868,156.068,1.522,1.716,0.92,,,,,,,,,3953900.0,14550.0,106.641,0.392,19923.0,0.537,0.2066,4.8,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016405864128238516,0.009512953930025478
156424,MAR,Africa,Morocco,2020-12-01,359844.0,3508.0,4045.286,5915.0,69.0,63.714,9606.606,93.652,107.995,157.91,1.842,1.701,0.9,,,,,,,,,3974785.0,20885.0,107.205,0.563,20177.0,0.544,0.2005,5.0,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01643767854959371,0.009606605546439563
156425,MAR,Africa,Morocco,2020-12-02,364190.0,4346.0,3954.857,5985.0,70.0,63.714,9722.629,116.023,105.581,159.779,1.869,1.701,0.9,,,,,,,,,3995885.0,21100.0,107.774,0.569,20198.0,0.545,0.1958,5.1,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01643372964661303,0.009722628900184035
156426,MAR,Africa,Morocco,2020-12-03,368624.0,4434.0,3991.429,6063.0,78.0,63.429,9841.002,118.373,106.558,161.861,2.082,1.693,0.89,,,,,,,,,4016991.0,21106.0,108.343,0.569,20152.0,0.544,0.1981,5.0,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01644765397803724,0.009841001553314039
156427,MAR,Africa,Morocco,2020-12-04,372620.0,3996.0,3906.286,6136.0,73.0,63.857,9947.681,106.68,104.284,163.81,1.949,1.705,0.89,,,,,,,,,4038601.0,21610.0,108.926,0.583,20093.0,0.542,0.1944,5.1,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016467178358649564,0.009947681102684245
156428,MAR,Africa,Morocco,2020-12-05,376738.0,4118.0,3864.286,6184.0,48.0,63.571,10057.618,109.937,103.163,165.092,1.281,1.697,0.88,,,,,,,,,4058751.0,20150.0,109.469,0.543,19797.0,0.534,0.1952,5.1,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01641459051117753,0.010057617635293482
156429,MAR,Africa,Morocco,2020-12-06,379657.0,2919.0,3693.429,6245.0,61.0,65.143,10135.545,77.927,98.602,166.72,1.628,1.739,0.87,,,,,,,,,4074451.0,15700.0,109.893,0.423,19300.0,0.521,0.1914,5.2,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016449057965479366,0.01013554496377487
156430,MAR,Africa,Morocco,2020-12-07,381188.0,1531.0,3550.286,6320.0,75.0,67.714,10176.417,40.872,94.781,168.722,2.002,1.808,0.85,,,,,,,,,4086436.0,11985.0,110.216,0.323,18934.0,0.511,0.1875,5.3,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01657974542745312,0.01017641743376631
156431,MAR,Africa,Morocco,2020-12-08,384088.0,2900.0,3463.429,6370.0,50.0,65.0,10253.838,77.42,92.462,170.057,1.335,1.735,0.84,,,,,,,,,4103482.0,17046.0,110.676,0.46,18385.0,0.496,0.1884,5.3,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016584740996854887,0.010253837527153096
156432,MAR,Africa,Morocco,2020-12-09,388184.0,4096.0,3427.714,6427.0,57.0,63.143,10363.187,109.349,91.508,171.579,1.522,1.686,0.84,,,,,,,,,4122663.0,19181.0,111.193,0.517,18111.0,0.488,0.1893,5.3,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016556581414999074,0.01036318673491595
156433,MAR,Africa,Morocco,2020-12-10,391529.0,3345.0,3272.143,6492.0,65.0,61.286,10452.487,89.3,87.355,173.314,1.735,1.636,0.83,,,,,,,,,4141842.0,19179.0,111.71,0.517,17836.0,0.481,0.1835,5.5,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016581147245797883,0.010452486808150018
156434,MAR,Africa,Morocco,2020-12-11,394564.0,3035.0,3134.857,6542.0,50.0,58.0,10533.511,81.024,83.69,174.649,1.335,1.548,0.83,,,,,,,,,4161069.0,19227.0,112.229,0.519,17495.0,0.472,0.1792,5.6,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01658032663902434,0.01053351094036688
156435,MAR,Africa,Morocco,2020-12-12,397597.0,3033.0,2979.857,6589.0,47.0,57.857,10614.482,80.971,79.552,175.904,1.255,1.545,0.82,,,,,,,,,4179619.0,18550.0,112.729,0.5,17267.0,0.466,0.1726,5.8,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016572056630205962,0.010614481679415887
156436,MAR,Africa,Morocco,2020-12-13,399609.0,2012.0,2850.286,6624.0,35.0,54.143,10668.195,53.714,76.093,176.838,0.934,1.445,0.82,,,,,,,,,4194760.0,15141.0,113.138,0.408,17187.0,0.464,0.1658,6.0,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016576203238665797,0.010668195206275962
156437,MAR,Africa,Morocco,2020-12-14,400826.0,1217.0,2805.429,6659.0,35.0,48.429,10700.685,32.49,74.895,177.773,0.934,1.293,0.83,,,,,,,,,4204412.0,9652.0,113.398,0.26,16854.0,0.455,0.1665,6.0,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01661319375489614,0.010700684948914485
156438,MAR,Africa,Morocco,2020-12-15,403619.0,2793.0,2790.143,6711.0,52.0,48.714,10775.249,74.564,74.487,179.161,1.388,1.301,0.84,,,,,,,,,4220907.0,16495.0,113.843,0.445,16775.0,0.452,0.1663,6.0,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016627066614802573,0.010775248507821139
156439,MAR,Africa,Morocco,2020-12-16,406970.0,3351.0,2683.714,6749.0,38.0,46.0,10864.709,89.46,71.646,180.175,1.014,1.228,0.84,,,,,,,,,4237689.0,16782.0,114.296,0.453,16432.0,0.443,0.1633,6.1,people tested,,,,,,,,,,,,,,70.37,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016583531955672408,0.010864708760558766
